[2013-07-07 23:17] [TOW] Hector_Goldman started towing vehicle #-34, owned by false, from Julius Thruway West (pos = 1203.6396484375, 2206.7060546875, 7.3333764076233, rot = 359.35180664063, 359.87915039063, 271.38977050781, health = 1000.2442626953)
[2013-10-06 21:04] [TOW] Zack_Morrison started towing vehicle #133, owned by Kelly Belic, from Idlewood (pos = 2069.0224609375, -1688.0390625, 13.459089279175, rot = 1.0162353515625, 359.71984863281, 276.82800292969, health = 880.09765625)
[2013-10-06 21:05] [TOW STOP] Zack_Morrison stopped towing vehicle #133, owned by Kelly Belic, in Idlewood (pos = 2081.150390625, -1691.6201171875, 13.344895362854, rot = 3.922119140625, 1.4117431640625, 72.383422851562, health = 880.09765625)
[2013-10-06 21:06] [TOW] Zack_Morrison started towing vehicle #295, owned by Benacs Milan, from Idlewood (pos = 2068.646484375, -1685.4541015625, 13.254548072815, rot = 1.0491943359375, 0.0054931640625, 270.10986328125, health = 1000.2442016602)
[2013-10-06 21:08] [TOW STOP] Zack_Morrison stopped towing vehicle #295, owned by Benacs Milan, in Santa Maria Beach (pos = 338.9033203125, -1796.494140625, 4.5317053794861, rot = 359.82971191406, 359.44519042969, 137.66967773438, health = 1000.2442016602)
[2013-10-07 15:12] [TOW] Nicki_Santo started towing vehicle #341, owned by Tornyosi Oliver, from Idlewood (pos = 2059.2802734375, -1695.224609375, 13.167194366455, rot = 359.29138183594, 359.92309570312, 269.63195800781, health = 1000.2442016602)
[2013-10-07 15:15] [TOW] Nicki_Santo started towing vehicle #341, owned by Tornyosi Oliver, from Commerce (pos = 1475.6630859375, -1730.2802734375, 13.012734413147, rot = 358.2421875, 359.033203125, 84.182739257812, health = 1000.2442016602)
[2013-10-07 15:16] [TOW STOP] Nicki_Santo stopped towing vehicle #341, owned by Tornyosi Oliver, in Santa Maria Beach (pos = 340.46484375, -1800.2890625, 4.3497347831726, rot = 358.26965332031, 359.92858886719, 156.92321777344, health = 1000.2442016602)
[2013-10-07 18:43] [TOW] Jason_Black started towing vehicle #245, owned by Hartmann Dzsino Daniel, from Market (pos = 1200.7421875, -1330.9130859375, 13.062356948853, rot = 0.5657958984375, 345.50903320312, 176.49536132812, health = 760.92797851562)
[2013-10-07 18:48] [TOW STOP] Jason_Black stopped towing vehicle #245, owned by Hartmann Dzsino Daniel, in Santa Maria Beach (pos = 338.388671875, -1845.8056640625, 4.3319635391235, rot = 0.494384765625, 345.322265625, 202.8076171875, health = 760.92797851562)
[2013-10-07 18:53] [TOW] Armany_Attila started towing vehicle #4, owned by false, from Santa Maria Beach (pos = 337.0205078125, -1808.91796875, 4.2639093399048, rot = 356.41296386719, 359.96154785156, 182.27416992188, health = 999.26739501953)
[2013-10-07 18:53] [TOW STOP] Armany_Attila stopped towing vehicle #4, owned by false, in Santa Maria Beach (pos = 335.908203125, -1804.54296875, 4.5213265419006, rot = 6.328125, 0.9173583984375, 297.35046386719, health = 999.26739501953)
[2013-10-07 18:53] [TOW] Armany_Attila started towing vehicle #4, owned by false, from Santa Maria Beach (pos = 338.9736328125, -1803.4375, 4.4464955329895, rot = 359.79125976562, 358.46740722656, 77.722778320312, health = 996.82537841797)
[2013-10-07 18:53] [TOW STOP] Armany_Attila stopped towing vehicle #4, owned by false, in Santa Maria Beach (pos = 355.6787109375, -1751.1826171875, 5.1027956008911, rot = 4.4219970703125, 351.39770507812, 350.40893554688, health = 996.82537841797)
[2013-10-07 19:19] [TOW] Jason_Black started towing vehicle #15, owned by false, from Santa Maria Beach (pos = 351.7119140625, -1776.958984375, 4.9078454971313, rot = 4.5703125, 0.494384765625, 127.85339355469, health = 1000.2442016602)
[2013-10-07 19:19] [TOW STOP] Jason_Black stopped towing vehicle #15, owned by false, in Santa Maria Beach (pos = 352.8408203125, -1719.1328125, 6.405620098114, rot = 0.8843994140625, 358.75854492188, 8.4539794921875, health = 1000.2442016602)
[2013-10-07 19:20] [TOW] Jason_Black started towing vehicle #4, owned by false, from Santa Maria Beach (pos = 348.060546875, -1753.384765625, 4.3805537223816, rot = 1.1151123046875, 4.010009765625, 158.64807128906, health = 980.70819091797)
[2013-10-07 19:20] [TOW STOP] Jason_Black stopped towing vehicle #4, owned by false, in Santa Maria Beach (pos = 354.5546875, -1734.07421875, 5.6019830703735, rot = 2.8289794921875, 357.099609375, 19.7314453125, health = 980.70819091797)
[2013-10-07 21:02] [TOW] Matthew_D_Dawis started towing vehicle #198, owned by Jerry Green, from Ganton (pos = 2229.2998046875, -1644.0498046875, 15.344118118286, rot = 0.50537109375, 0.1483154296875, 283.86474609375, health = 299.87789916992)
[2013-10-07 21:05] [TOW STOP] Matthew_D_Dawis stopped towing vehicle #198, owned by Jerry Green, in Santa Maria Beach (pos = 336.234375, -1808.236328125, 4.3681697845459, rot = 358.5498046875, 0.076904296875, 163.85559082031, health = 299.87789916992)
[2013-10-08 15:24] [TOW] Nicki_Santo started towing vehicle #512, owned by Szabo Marton, from Santa Maria Beach (pos = 574.4111328125, -1723.0263671875, 13.001830101013, rot = 0.3460693359375, 1.3348388671875, 278.46496582031, health = 299.87789916992)
[2013-10-08 15:25] [TOW STOP] Nicki_Santo stopped towing vehicle #512, owned by Szabo Marton, in Santa Maria Beach (pos = 329.0419921875, -1842.16015625, 4.4466671943665, rot = 359.23095703125, 0.0164794921875, 250.13671875, health = 299.87789916992)
[2013-10-08 15:32] [TOW] Nicki_Santo started towing vehicle #245, owned by Hartmann Dzsino Daniel, from Santa Maria Beach (pos = 353.330078125, -1793.2626953125, 4.7532382011414, rot = 358.25317382812, 359.00573730469, 106.81457519531, health = 896.70330810547)
[2013-10-08 15:33] [TOW STOP] Nicki_Santo stopped towing vehicle #245, owned by Hartmann Dzsino Daniel, in Richman (pos = 160.9130859375, -1390.830078125, 48.225299835205, rot = 7.6904296875, 355.53955078125, 29.657592773438, health = 896.70330810547)
[2013-10-08 17:20] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from Santa Maria Beach (pos = 331.177734375, -1791.0341796875, 4.566264629364, rot = 359.08264160156, 0.186767578125, 182.44445800781, health = 745.78753662109)
[2013-10-08 17:21] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 331.173828125, -1790.98046875, 4.5919876098633, rot = 359.02221679688, 0.252685546875, 182.92236328125, health = 745.78753662109)
[2013-10-08 19:49] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from Willowfield (pos = 2006.8515625, -2167.6787109375, 13.11509513855, rot = 358.98376464844, 359.68139648438, 83.820190429688, health = 722.34429931641)
[2013-10-08 19:49] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in El Corona (pos = 1940.0556640625, -2164.8935546875, 13.132326126099, rot = 359.9560546875, 0.2801513671875, 94.19677734375, health = 722.34429931641)
[2013-10-08 19:49] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from El Corona (pos = 1927.0263671875, -2165.8349609375, 13.11680316925, rot = 359.208984375, 0.142822265625, 93.609008789062, health = 722.34429931641)
[2013-10-08 19:49] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in El Corona (pos = 1781.4736328125, -2166.2666015625, 13.12769985199, rot = 0.0714111328125, 0.010986328125, 90.439453125, health = 722.34429931641)
[2013-10-08 19:49] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from El Corona (pos = 1777.4443359375, -2166.2958984375, 13.12423324585, rot = 0.0494384765625, 0.1812744140625, 90.433959960938, health = 722.34429931641)
[2013-10-08 19:50] [TOW] Jason_Black started towing vehicle #85, owned by false, from Santa Maria Beach (pos = 341.1337890625, -1763.8203125, 4.6350688934326, rot = 359.23645019531, 0.0933837890625, 177.02819824219, health = 880.58605957031)
[2013-10-08 19:50] [TOW STOP] Jason_Black stopped towing vehicle #85, owned by false, in Santa Maria Beach (pos = 304.0771484375, -1722.2421875, 6.1073355674744, rot = 359.11010742188, 344.38842773438, 82.139282226562, health = 880.58605957031)
[2013-10-08 19:51] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 349.138671875, -1784.150390625, 5.0636863708496, rot = 0.263671875, 2.032470703125, 201.9287109375, health = 722.34429931641)
[2013-10-08 19:51] [TOW] Jason_Black started towing vehicle #87, owned by false, from Santa Maria Beach (pos = 335.8017578125, -1742.640625, 4.0525631904602, rot = 357.56652832031, 359.98901367188, 14.6337890625, health = 908.42492675781)
[2013-10-08 19:52] [TOW STOP] Jason_Black stopped towing vehicle #87, owned by false, in Santa Maria Beach (pos = 299.5244140625, -1725.970703125, 4.8991146087646, rot = 359.08813476562, 342.96020507812, 80.700073242188, health = 908.42492675781)
[2013-10-08 19:52] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from Santa Maria Beach (pos = 117.01171875, -1693.8369140625, 9.1628284454346, rot = 359.00573730469, 0.15380859375, 193.94714355469, health = 722.34429931641)
[2013-10-08 19:52] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 121.5, -1707.169921875, 8.7136335372925, rot = 357.03369140625, 0.2362060546875, 199.3359375, health = 722.34429931641)
[2013-10-08 19:52] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from Santa Maria Beach (pos = 122.119140625, -1708.8525390625, 8.6324806213379, rot = 357.44567871094, 359.55505371094, 199.423828125, health = 722.34429931641)
[2013-10-08 19:52] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 349.580078125, -1786.1142578125, 5.0128517150879, rot = 357.84118652344, 1.461181640625, 187.15209960938, health = 722.34429931641)
[2013-10-08 19:57] [TOW] Dani_Devenyi started towing vehicle #2, owned by false, from Ocean Docks (pos = 2414.0830078125, -2147.1162109375, 13.380933761597, rot = 0.90087890625, 359.9560546875, 60.397338867188, health = 299.87789916992)
[2013-10-08 19:57] [TOW STOP] Dani_Devenyi stopped towing vehicle #2, owned by false, in Ocean Docks (pos = 2398.787109375, -2157.890625, 13.377736091614, rot = 0.9063720703125, 0.02197265625, 139.50988769531, health = 299.87789916992)
[2013-10-08 21:12] [TOW] Jason_Black started towing vehicle #638, owned by Marcell Cortez, from Idlewood (pos = 1960.8271484375, -1682.0751953125, 15.53621673584, rot = 358.70910644531, 0.1702880859375, 353.98498535156, health = 299.87789916992)
[2013-10-08 21:12] [TOW STOP] Jason_Black stopped towing vehicle #638, owned by Marcell Cortez, in Idlewood (pos = 1949.1982421875, -1672.1552734375, 14.850575447083, rot = 267.38525390625, 51.882934570312, 107.87475585938, health = 299.87789916992)
[2013-10-08 21:14] [TOW] Jason_Black started towing vehicle #638, owned by Marcell Cortez, from Idlewood (pos = 1948.3515625, -1664.763671875, 13.096096992493, rot = 0.5218505859375, 2.4664306640625, 220.56701660156, health = 299.87789916992)
[2013-10-08 21:16] [TOW STOP] Jason_Black stopped towing vehicle #638, owned by Marcell Cortez, in Santa Maria Beach (pos = 329.11328125, -1842.1953125, 4.2433705329895, rot = 359.54406738281, 0, 253.14147949219, health = 299.87789916992)
[2013-10-09 14:47] [TOW] Dani_Devenyi started towing vehicle #88, owned by false, from Santa Maria Beach (pos = 489.5849609375, -1725.0439453125, 10.928762435913, rot = 356.64916992188, 359.20349121094, 117.74597167969, health = 299.87789916992)
[2013-10-09 14:47] [TOW STOP] Dani_Devenyi stopped towing vehicle #88, owned by false, in Santa Maria Beach (pos = 430.8662109375, -1726.3056640625, 9.2011117935181, rot = 357.11608886719, 359.11010742188, 87.0556640625, health = 299.87789916992)
[2013-10-09 19:17] [TOW] Dani_Devenyi started towing vehicle #579, owned by Alex Bodnar, from Los Santos International (pos = 1871.3916015625, -2511.4462890625, 13.353034973145, rot = 358.43994140625, 0.3680419921875, 327.32666015625, health = 299.87789916992)
[2013-10-09 19:20] [TOW STOP] Dani_Devenyi stopped towing vehicle #579, owned by Alex Bodnar, in Santa Maria Beach (pos = 349.341796875, -1796.654296875, 4.6325554847717, rot = 357.79724121094, 0.6207275390625, 182.20825195312, health = 299.87789916992)
[2013-10-09 19:21] [TOW] Jason_Black started towing vehicle #244, owned by Marcell Cortez, from Rodeo (pos = 114.8388671875, -1667.6025390625, 9.6148729324341, rot = 359.11560058594, 0.10986328125, 348.49182128906, health = 299.87789916992)
[2013-10-09 19:23] [TOW STOP] Jason_Black stopped towing vehicle #244, owned by Marcell Cortez, in Santa Maria Beach (pos = 336.09765625, -1845.5400390625, 4.4666314125061, rot = 359.21447753906, 0.0054931640625, 232.36083984375, health = 299.87789916992)
[2013-10-09 19:23] [TOW] Jason_Black started towing vehicle #244, owned by Marcell Cortez, from Santa Maria Beach (pos = 324.0126953125, -1824.8603515625, 4.4434571266174, rot = 359.11010742188, 0, 110.23681640625, health = 299.87789916992)
[2013-10-09 19:23] [TOW STOP] Jason_Black stopped towing vehicle #244, owned by Marcell Cortez, in Santa Maria Beach (pos = 336.1845703125, -1846.0498046875, 4.4667282104492, rot = 359.21447753906, 359.99450683594, 231.25671386719, health = 299.87789916992)
[2013-10-09 19:45] [TOW] Jason_Black started towing vehicle #177, owned by Jason Black, from Santa Maria Beach (pos = 317.7783203125, -1791.072265625, 4.4613928794861, rot = 0.3350830078125, 1.142578125, 181.04370117188, health = 1000.2442016602)
[2013-10-09 19:45] [TOW STOP] Jason_Black stopped towing vehicle #177, owned by Jason Black, in Santa Maria Beach (pos = 228.9560546875, -1727.470703125, 4.0642199516296, rot = 0.7855224609375, 353.28735351562, 94.910888671875, health = 1000.2442016602)
[2013-10-09 22:19] [TOW] Jason_Black started towing vehicle #466, owned by false, from Santa Maria Beach (pos = 355.8349609375, -1783.0341796875, 5.0762085914612, rot = 355.81420898438, 352.17224121094, 111.80786132812, health = 516.23931884766)
[2013-10-09 22:19] [TOW STOP] Jason_Black stopped towing vehicle #466, owned by false, in Santa Maria Beach (pos = 270.5849609375, -1794.7822265625, 4.0403099060059, rot = 357.72583007812, 351.27136230469, 109.41833496094, health = 516.23931884766)
[2013-10-10 14:08] [TOW] Armany_Attila started towing vehicle #349, owned by Joe Gargen, from Marina (pos = 685.982421875, -1753.2998046875, 13.074502944946, rot = 0.0604248046875, 0.1043701171875, 68.153686523438, health = 299.87789916992)
[2013-10-10 14:08] [TOW STOP] Armany_Attila stopped towing vehicle #349, owned by Joe Gargen, in Marina (pos = 685.982421875, -1753.2998046875, 13.074502944946, rot = 0.0604248046875, 0.1043701171875, 68.153686523438, health = 299.87789916992)
[2013-10-10 14:09] [TOW] Armany_Attila started towing vehicle #349, owned by Joe Gargen, from Marina (pos = 686.04296875, -1753.41015625, 13.067352294922, rot = 0.274658203125, 359.85168457031, 73.207397460938, health = 299.87789916992)
[2013-10-10 14:09] [TOW STOP] Armany_Attila stopped towing vehicle #349, owned by Joe Gargen, in Santa Maria Beach (pos = 337.978515625, -1794.4169921875, 4.4485206604004, rot = 358.35754394531, 359.57702636719, 138.20251464844, health = 299.87789916992)
[2013-10-10 15:32] [TOW] Paul_Walker started towing vehicle #296, owned by Edward Collin, from Santa Maria Beach (pos = 325.38671875, -1797.6806640625, 4.5406708717346, rot = 0.5438232421875, 358.84643554688, 60.858764648438, health = 749.69476318359)
[2013-10-10 15:32] [TOW STOP] Paul_Walker stopped towing vehicle #296, owned by Edward Collin, in Santa Maria Beach (pos = 324.4912109375, -1776.5419921875, 4.7122287750244, rot = 358.87939453125, 358.08837890625, 81.18896484375, health = 749.69476318359)
[2013-10-10 17:14] [TOW] Dani_Devenyi started towing vehicle #638, owned by Marcell Cortez, from Rodeo (pos = 589.869140625, -1490.8603515625, 15.032155990601, rot = 358.86840820312, 0.2142333984375, 265.36926269531, health = 299.87789916992)
[2013-10-10 17:16] [TOW STOP] Dani_Devenyi stopped towing vehicle #638, owned by Marcell Cortez, in Santa Maria Beach (pos = 329.888671875, -1842.9326171875, 4.2743258476257, rot = 1.60400390625, 355.37475585938, 251.26281738281, health = 299.87789916992)
[2013-10-10 17:20] [TOW] Jason_Black started towing vehicle #506, owned by Matthew Tyler, from Santa Maria Beach (pos = 336.494140625, -1815.759765625, 4.166916847229, rot = 355.52307128906, 359.62646484375, 340.42236328125, health = 1000.2442016602)
[2013-10-10 17:20] [TOW STOP] Jason_Black stopped towing vehicle #506, owned by Matthew Tyler, in Santa Maria Beach (pos = 337.6064453125, -1808.9443359375, 4.1507549285889, rot = 0.8294677734375, 359.82421875, 1.395263671875, health = 1000.2442016602)
[2013-10-10 17:20] [TOW] Jason_Black started towing vehicle #167, owned by Matthew Tyler, from Santa Maria Beach (pos = 341.47265625, -1817.7890625, 4.4224944114685, rot = 356.21520996094, 0.15380859375, 1.42822265625, health = 1000.2442016602)
[2013-10-10 17:21] [TOW STOP] Jason_Black stopped towing vehicle #167, owned by Matthew Tyler, in Santa Maria Beach (pos = 340.580078125, -1809.7744140625, 4.3981108665466, rot = 1.746826171875, 359.82971191406, 4.2791748046875, health = 1000.2442016602)
[2013-10-10 17:21] [TOW] Jason_Black started towing vehicle #20, owned by false, from Santa Maria Beach (pos = 344.1982421875, -1809.08984375, 5.1969790458679, rot = 1.285400390625, 359.93408203125, 356.91833496094, health = 998.77899169922)
[2013-10-10 17:21] [TOW STOP] Jason_Black stopped towing vehicle #20, owned by false, in Santa Maria Beach (pos = 344.1982421875, -1809.08984375, 5.1969790458679, rot = 1.285400390625, 359.93408203125, 356.91833496094, health = 998.77899169922)
[2013-10-10 17:21] [TOW] Jason_Black started towing vehicle #138, owned by Lil Cardwell, from Santa Maria Beach (pos = 333.5283203125, -1810.9736328125, 4.2883315086365, rot = 357.31384277344, 359.96154785156, 179.00573730469, health = 299.87789916992)
[2013-10-10 17:21] [TOW STOP] Jason_Black stopped towing vehicle #138, owned by Lil Cardwell, in Santa Maria Beach (pos = 330.51171875, -1800.4091796875, 4.5475130081177, rot = 0.252685546875, 0.384521484375, 309.06188964844, health = 299.87789916992)
[2013-10-10 17:22] [TOW] Jason_Black started towing vehicle #138, owned by Lil Cardwell, from Santa Maria Beach (pos = 336.91015625, -1801.7275390625, 4.5180654525757, rot = 0.5108642578125, 358.78051757812, 44.269409179688, health = 299.87789916992)
[2013-10-10 17:22] [TOW STOP] Jason_Black stopped towing vehicle #138, owned by Lil Cardwell, in Santa Maria Beach (pos = 287.267578125, -1782.0751953125, 4.1940326690674, rot = 359.39575195312, 0.63720703125, 96.075439453125, health = 299.87789916992)
[2013-10-10 20:44] [TOW] Jason_Black started towing vehicle #654, owned by Leslie Lawrence, from Market (pos = 1088.4365234375, -1377.3916015625, 13.592920303345, rot = 359.9560546875, 0, 161.78466796875, health = 299.87789916992)
[2013-10-10 20:45] [TOW STOP] Jason_Black stopped towing vehicle #654, owned by Leslie Lawrence, in Market (pos = 1088.48046875, -1377.2236328125, 13.603909492493, rot = 359.96154785156, 359.98901367188, 163.17443847656, health = 299.87789916992)
[2013-10-10 20:45] [TOW] Jason_Black started towing vehicle #654, owned by Leslie Lawrence, from Market (pos = 1088.5078125, -1377.27734375, 13.666500091553, rot = 3.1695556640625, 0.1812744140625, 165.68481445312, health = 299.87789916992)
[2013-10-10 20:45] [TOW STOP] Jason_Black stopped towing vehicle #654, owned by Leslie Lawrence, in Market (pos = 1088.8212890625, -1376.0380859375, 13.603945732117, rot = 359.96154785156, 359.98901367188, 156.52221679688, health = 299.87789916992)
[2013-10-11 14:17] [TOW] Dani_Devenyi started towing vehicle #574, owned by Daniel Cortez, from Santa Maria Beach (pos = 329.9228515625, -1825.521484375, 4.313597202301, rot = 0.120849609375, 0.0439453125, 106.72119140625, health = 1000.2442016602)
[2013-10-11 14:17] [TOW STOP] Dani_Devenyi stopped towing vehicle #574, owned by Daniel Cortez, in Santa Maria Beach (pos = 332.0029296875, -1842.6328125, 4.3216800689697, rot = 0.032958984375, 359.89013671875, 250.61462402344, health = 1000.2442016602)
[2013-10-11 17:22] [TOW] Nagy_Attila started towing vehicle #448, owned by Johnson Morgan, from Mulholland Intersection (pos = 1521.0537109375, -813.69921875, 70.730270385742, rot = 2.8839111328125, 8.514404296875, 275.33935546875, health = 1000.2442016602)
[2013-10-11 17:24] [TOW STOP] Nagy_Attila stopped towing vehicle #448, owned by Johnson Morgan, in Santa Maria Beach (pos = 329.0166015625, -1839.0107421875, 4.3823547363281, rot = 0.0054931640625, 0.3570556640625, 260.41442871094, health = 1000.2442016602)
[2013-10-11 17:43] [TOW] Dani_Devenyi started towing vehicle #84, owned by false, from Santa Maria Beach (pos = 358.326171875, -1773.60546875, 4.8612008094788, rot = 359.37377929688, 0.406494140625, 289.92919921875, health = 645.66546630859)
[2013-10-11 17:43] [TOW STOP] Dani_Devenyi stopped towing vehicle #84, owned by false, in Santa Maria Beach (pos = 369.4970703125, -1771.2265625, 4.9469904899597, rot = 359.53857421875, 359.97253417969, 276.44348144531, health = 645.66546630859)
[2013-10-11 18:55] [TOW] Jason_Black started towing vehicle #229, owned by Corados Garcia, from Richman (pos = 273.9736328125, -1210.6962890625, 74.832977294922, rot = 357.64892578125, 358.58276367188, 126.37573242188, health = 1000.2442016602)
[2013-10-11 18:55] [TOW STOP] Jason_Black stopped towing vehicle #229, owned by Corados Garcia, in Richman (pos = 273.9736328125, -1210.6962890625, 74.832977294922, rot = 357.64892578125, 358.58276367188, 126.37573242188, health = 1000.2442016602)
[2013-10-11 18:56] [TOW] Jason_Black started towing vehicle #229, owned by Corados Garcia, from Richman (pos = 274.1884765625, -1210.5390625, 74.805076599121, rot = 357.65441894531, 358.75854492188, 126.76574707031, health = 1000.2442016602)
[2013-10-11 18:56] [TOW STOP] Jason_Black stopped towing vehicle #229, owned by Corados Garcia, in Richman (pos = 267.5322265625, -1215.50390625, 74.770484924316, rot = 359.24743652344, 356.33605957031, 129.64965820312, health = 1000.2442016602)
[2013-10-11 18:56] [TOW] Jason_Black started towing vehicle #229, owned by Corados Garcia, from Richman (pos = 267.494140625, -1215.5078125, 74.831443786621, rot = 2.4224853515625, 356.40197753906, 128.35876464844, health = 1000.2442016602)
[2013-10-11 18:58] [TOW STOP] Jason_Black stopped towing vehicle #229, owned by Corados Garcia, in Santa Maria Beach (pos = 330.44921875, -1842.8857421875, 4.3061895370483, rot = 359.58251953125, 359.85717773438, 260.24963378906, health = 1000.2442016602)
[2013-10-11 20:04] [TOW] Jason_Black started towing vehicle #91, owned by false, from Santa Maria Beach (pos = 346.81640625, -1791.4150390625, 4.996190071106, rot = 2.406005859375, 7.5091552734375, 143.12438964844, health = 993.40661621094)
[2013-10-11 20:04] [TOW STOP] Jason_Black stopped towing vehicle #91, owned by false, in Santa Maria Beach (pos = 347.7177734375, -1798.6806640625, 4.8940649032593, rot = 6.273193359375, 11.162109375, 338.83483886719, health = 993.40661621094)
[2013-10-11 20:04] [TOW] Jason_Black started towing vehicle #91, owned by false, from Santa Maria Beach (pos = 339.4599609375, -1798.6787109375, 4.7100749015808, rot = 1.3018798828125, 8.32763671875, 112.40112304688, health = 992.91821289062)
[2013-10-11 20:05] [TOW STOP] Jason_Black stopped towing vehicle #91, owned by false, in Santa Maria Beach (pos = 452.5537109375, -1779.0673828125, 5.5122046470642, rot = 2.0819091796875, 11.2060546875, 259.82116699219, health = 992.91821289062)
[2013-10-11 21:25] [TOW] Jason_Black started towing vehicle #168, owned by false, from Santa Maria Beach (pos = 333.7294921875, -1824.42578125, 4.4459357261658, rot = 357.65991210938, 359.56604003906, 121.11328125, health = 646.64227294922)
[2013-10-11 21:25] [TOW STOP] Jason_Black stopped towing vehicle #168, owned by false, in Santa Maria Beach (pos = 333.87890625, -1824.333984375, 4.4589681625366, rot = 357.83020019531, 359.59350585938, 121.11328125, health = 646.64227294922)
[2013-10-11 21:25] [TOW] Jason_Black started towing vehicle #168, owned by false, from Santa Maria Beach (pos = 333.587890625, -1824.5556640625, 4.448718547821, rot = 0.4833984375, 359.92309570312, 123.36547851562, health = 646.64227294922)
[2013-10-11 21:26] [TOW STOP] Jason_Black stopped towing vehicle #168, owned by false, in Santa Maria Beach (pos = 335.7568359375, -1800.453125, 4.5675859451294, rot = 2.2796630859375, 2.032470703125, 144.73937988281, health = 646.64227294922)
[2013-10-11 21:26] [TOW] Jason_Black started towing vehicle #168, owned by false, from Santa Maria Beach (pos = 336.0185546875, -1808.0576171875, 4.2815685272217, rot = 1.219482421875, 359.43420410156, 0.6646728515625, health = 641.75823974609)
[2013-10-11 21:26] [TOW STOP] Jason_Black stopped towing vehicle #168, owned by false, in Santa Maria Beach (pos = 257.6884765625, -1781.6982421875, 3.9885659217834, rot = 359.01672363281, 0.955810546875, 91.378784179688, health = 641.75823974609)
[2013-10-12 09:13] [TOW] Barney_Ross started towing vehicle #200, owned by Robert Harison, from Commerce (pos = 1537.87890625, -1726.0517578125, 13.252292633057, rot = 2.5927734375, 3.3453369140625, 274.90539550781, health = 1000.2442016602)
[2013-10-12 09:14] [TOW STOP] Barney_Ross stopped towing vehicle #200, owned by Robert Harison, in Commerce (pos = 1566.3994140625, -1743.6123046875, 13.052966117859, rot = 0.999755859375, 359.97253417969, 183.40026855469, health = 1000.2442016602)
[2013-10-12 09:14] [TOW] Barney_Ross started towing vehicle #200, owned by Robert Harison, from Commerce (pos = 1566.3994140625, -1743.6005859375, 13.08181476593, rot = 0.9503173828125, 359.98901367188, 183.12561035156, health = 1000.2442016602)
[2013-10-12 09:16] [TOW STOP] Barney_Ross stopped towing vehicle #200, owned by Robert Harison, in Verdant Bluffs (pos = 1468.359375, -1869.7822265625, 15.600393295288, rot = 56.27197265625, 347.85461425781, 119.78393554688, health = 1000.2442016602)
[2013-10-12 09:16] [TOW] Barney_Ross started towing vehicle #200, owned by Robert Harison, from Verdant Bluffs (pos = 1470.8310546875, -1867.6484375, 13.098091125488, rot = 359.40673828125, 357.41271972656, 106.3037109375, health = 1000.2442016602)
[2013-10-12 09:19] [TOW STOP] Barney_Ross stopped towing vehicle #200, owned by Robert Harison, in Santa Maria Beach (pos = 405.177734375, -1704.7451171875, 8.5628051757812, rot = 357.91259765625, 359.296875, 89.291381835938, health = 1000.2442016602)
[2013-10-12 09:19] [TOW] Barney_Ross started towing vehicle #200, owned by Robert Harison, from Santa Maria Beach (pos = 404.8857421875, -1702.5634765625, 8.561637878418, rot = 358.96728515625, 2.8729248046875, 146.09619140625, health = 1000.2442016602)
[2013-10-12 09:21] [TOW STOP] Barney_Ross stopped towing vehicle #200, owned by Robert Harison, in Santa Maria Beach (pos = 327.669921875, -1809.6796875, 4.1456832885742, rot = 2.186279296875, 359.93408203125, 0.90087890625, health = 1000.2442016602)
[2013-10-12 09:25] [TOW] Barney_Ross started towing vehicle #638, owned by Marcell Cortez, from Market (pos = 1312.8466796875, -1536.7802734375, 13.046678543091, rot = 358.77502441406, 359.57702636719, 348.43139648438, health = 299.87789916992)
[2013-10-12 09:34] [TOW STOP] Barney_Ross stopped towing vehicle #638, owned by Marcell Cortez, in Santa Maria Beach (pos = 517.037109375, -1711.8095703125, 11.982041358948, rot = 357.03918457031, 358.24768066406, 82.754516601562, health = 299.87789916992)
[2013-10-12 09:34] [TOW] Barney_Ross started towing vehicle #638, owned by Marcell Cortez, from Santa Maria Beach (pos = 517.0185546875, -1711.9013671875, 11.994878768921, rot = 357.13256835938, 358.42346191406, 83.040161132812, health = 299.87789916992)
[2013-10-12 09:36] [TOW STOP] Barney_Ross stopped towing vehicle #638, owned by Marcell Cortez, in Santa Maria Beach (pos = 330.8134765625, -1809.2802734375, 4.1497654914856, rot = 0.1153564453125, 359.912109375, 2.7410888671875, health = 299.87789916992)
